불용어 제거 리뷰,키워드,제품명,피부타입,기능
요즘 날씨때문인지 피부가 푸석푸석하고 거칠해져서 피부보습을 구입해서 사용하고 있는 제품입니다 민감하고 건조한 피부의 손상된 피부장벽을 강화해주는 고보습 장벽크림이라 그런지 나름 인기있는 제품이더라구요ㅎㅎ 몇일 사용했는데피부개선도 되는것 같고 꾸준히 사용해봐야할것 같아요 좋은제품같네요,"요즘, 날씨때문인지",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
에옹 에옹 내 인생크림이라옹 민감한 에옹이에게 이만란 보습크림 찾아볼 없다옹 비싸서 애껴서 쓰고 할인할때 왕창 산다옹 이번에 다쓰면 7번째 사는 거라옹 할인 해줬으면 한다옹,"에옹, 에옹",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
동생이랑 엄마가 써보고 좋다고 하네용 재구매한대요,"동생이랑, 엄마가",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
꾸덕한 크림 펴바르면 2번째 사진처럼 캡슐이 보이는데 손으로 잘 펴바르면 알아서 잘녹아요 본품을 벌써 다 써버려서 리뷰사진은 귀여운 샘플버전 크림입니다 순합니다 크림을 사야할지 모르겠고 보습감 좋은 크림 찾는다면 자신있게 추천할수있는 크림 건성피부 추천,"꾸덕한, 크림",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
모공 막는 성분이 세개나 들어가있어서 그런가 쓸 때마다 요철 모공 오돌토돌이 갱장히 심함 바세린 슬러깅을 해도 이러진 않는데 보습은 좋음 막 극강의 보습도 아니고 속보습이라던가 속수분 이 단어 상술이라 생각하는 1인인데 뭐 어쨈ㅅ든 수분 유분막 치면 겉은 보습 속건조니까 의미에서 은 수분보다 유분이 많아서 안 되는 느낌 한달리뷰 아닌 거에는 유수분 55라 했지만 써보니 유 6 수 4 인 느낌 은근 밤 같은 제형이고 피부장벽 개선 막 건 못 느꼈음 말 그대로 유수분 거만 잘 맞는다면 365 쓰기 무난 할까 뭐 무난하겠지 하여튼 캡슐이 이게 기분탓인진 모르겠는데 되게 느리게 녹아서 롤링할 때마다 미세하게 느껴짐 하고나면 미세하게 피부가 답답한 느낌이 있더라 중건성이지만 재구매의사 없음 나에겐 유수분 510점 성분 510 피부장벽 효과 010 보습 810,"모공, 막는",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
자극도 순한 제품인 같아요 피부도 좋아진 같습니다,"자극도, 순한",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
악건성인 저의 피부도 촉촉해져요 밤에 바르고 자고 일어나도 피부 안 당기고 좋아요,"악건성인, 저의",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
몇달 쓰는 중인데 이거 돈값 하네요 건성 피부에 좋아요 겨울이 오면서 피부가 건조해지고 망가졌는데 이거 쓰고 있어요 올영 세일 사려고요 강추합니다,"몇달, 쓰는",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
제가 시중에 있는 로션 바르면 얼굴이 빨갛게 올라오고 따가운데 로션이 자극 없는 첫번째 로션입니다 전 로션 맞는게 없어서 아기 바디 로션 얼굴에 바르던 사람입니다 순해서 저같이 바를 수 있는 로션 없는 민감한 피부에게 추천 광고아니고 좋아서 리뷰 잘 안쓰는 사람인데 써봅니다 사진은 다쓴 로션 인증,"제가, 시중에",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
리뉴얼 전에는 인생템이었는데 버전은 무난템인 같아요 기존 제품과 육안상으로는 캡슐의 크기가 작아진 외에 큰 차이점을 못 느꼈는데 직접 발라봤을 발림성과 마무리감에서 차이가 나네요ㅜ 발림성 기존거가 더 꾸덕한 느낌으로 발립니다 그렇다고 무거웠다는 말은 아니고 더 피부에 쫀쫀하게 올라가는 정도 리뉴얼버전은 미끈하게 올라가는게 느껴져요 마무리감 기존은 쫀쫀하게 마무리되어 피부를 만져봤을 살짝의 끈적함이 느껴졌다면 리뉴얼버전은 미끈합니다 미끈덩거리는 것은 아닌데 시간이 지나면 유분이 전보다 올라오는게 보였어요 어차피 기본은 에스트라라서 사실 수분크림보다는 좋긴해요 리뉴얼 전 버전이 더 나아서 평가가 안 좋은 같은데 유분이 더 많아진 같아서 건성피부라면 리뉴얼 버전이 더 잘 맞을듯 합니다,"리뉴얼, 전에는",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
크림 유목민 전에 써보고 안썼는데 리뉴얼 됐대서 사용해보려고용,"크림, 유목민",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
크림 유목민 전에 써보고 안썼는데 리뉴얼 됐대서 사용해보려고용,"크림, 유목민",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
리뉴얼 되고 나서 바르면 뭐가 나요ㅠㅜ 가을겨울에 쓰기 좋은 제품이엿는데 아쉬워요,"리뉴얼, 되고",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
에스트라 아토베리어크림 겨울만 되면 돌아오는 에스트라 아토베리어 크림이에요 촉촉하고 보습력 좋아서 환절기 겨울까지 쓰고 있어요 기획상품으로 구매해서 좋네요,"에스트라, 아토베리어크림",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
촉촉해서 지금같은 겨울에 바르기 좋아요 보습이 아주 잘 돼요,"촉촉해서, 지금같은",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
같은 라인의 에센스와 사용하고 있어요 속건조를 확실하게 잡아주는 제품이라 좋아요 생각보다 메이크업도 밀리지 않고 화장이 잘 먹어서 더 좋았어요,"같은, 라인의",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
리뉴얼 전에 잘 써서 구매함 피부 뒤집어짐ㅠㅠ 크림 유목민이 되,"리뉴얼, 전에",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
워낙 유명해서 큰 맘 먹고 구매해봤습니다 겨울철 피부 뒤집어짐 때문에ㅠㅠ 스트레스가 심해서 효과가 있었으면 좋겠네요,"워낙, 유명해서",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
보습별5개 좋아요 주변에도 하도 좋다고해서 구매했는데 극극악건성인데 좋아요 헤비하게 미끄덩거리는 것도 없고 흡수가 잘되면서 보습력이 좋네요 앞으로도 제품 쓸 같아요 재구매의사 1000000,"보습별5개, 좋아요",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
올영어워즈인 이유가 있었다 쓰던 수분크림을 다 써서 급하게 주문하려니까 단종 됐더라구요그래서 인기많은거 울며 겨자 먹기로 사본건데 수분감이 미쳤습니다 제가 악건성이라 유분기없는 가벼운 크림은 마르면서 날아가서 역효과가 나더라구요 보송한 마무리감보다는 어느정도 유분기 있는 걸 선호했는데 제가 원하던 제형 무게감이었어요 지성분들이 쓰시기엔 과할 수도 있다고 느꼈어요 씻고 나와서 배송이 와서 써봤는데 피부가 애기피부가 됐어용 저는 메힐 마데카소사이드 토너패드브린 대나무 세럼에스트라 아토베리어 크림 순으로 발랐는데 크림이 아무래도 유분기 화장하면 뭉칠 수도 있을 같아요 꼭 화장하기전에 두드려서 완전히 흡수시키시고 뭉친다면 화장하기전에 미스트 먹인 퍼프로 가볍게 두드려서 유분기만 제거해주세요 사진은 바른 직후5분 후 유분기입니다 요약 가벼운 크림은 금방 날아가는 건성분들한테 추천 크림을 바른 후 화장하면 오일광이 아닌 물광피부 표현 가능매트쿠션같은 경우는 해당 바른 직후에는 유분기가 있지만 흡수 후에는 쾌적한 마무리감 정착템 됐습니다 부디 단종시키지 말아주세요,"올영어워즈인, 이유가",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
할인 시작해서 샀는데 내일 더 할인하네여ㅋㅋ 만족해요,"할인, 시작해서",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
에스트라 아토베리어 크림 크림 꾸준히 사용하고 있는데 겨울에는 좋은 같아요 촉촉합니다 여름에는 무거운 편이에요 샘플도 들어 있어서 좋았습니다,"에스트라, 아토베리어",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
겨울철이라 춥고 건조해서 피부 장벽 관리때문에 에스트라 365크림을 구매했습니다 여름에는 에스트라가 무거워서 가을겨울에만 사용해요 요즘은 닥터지 수분크림이랑 섞어 사용합니다 적당히 가벼우면서 유분감도 채워줄 수 있어 좋아요 트러블 자극 순하면서 피부에 수분막을 씌운 느낌이에요 제형은 꾸덕한 편이고 캡슐이 있는데 살살 펴발라주면 스며듭니다 흡수율이 좋지는 않아요ㅠ 화장 전에 바르기보단 저녁 스킨케어 루틴에 사용하는 걸 추천드립니당,"겨울철이라, 춥고",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
부동의 1등 크림 피부과에서도 추천했다는 리뷰와 주변인들의 호평으로 믿고 구매했어요 올영세일 막차쿠폰 포인트 사용으로 저렴하게 업어왔네요 기획세트라 세럼 샘플도 체험해볼 수 있어서 맘에 들어요 유명한 제품답게 발림성이 굉장히 부드럽고 좋았어요 문지르면 미세한 캡슐 같은게 톡톡 터지는게 보여요 저는 민감성 건성피부인데 자극되는거 촉촉했어요 흡수력도 괜찮구요 짧은 기간동안 사용해봤지만 보습력이 우수한게 느껴졌어요 마냥 가벼운 제품은 아니라서 지성인 분이라면 번들거릴 수 있을 같아요 건조한 겨울철에는 잘 쓸 크림입니다,"부동의, 1등",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
겨울에 쓰기 완벽한 크림 순하고 보습 짱짱해서 건조함 겨울 보내겠어요,"겨울에, 쓰기",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
에스트라 제품 벌써 4통째 사용 중인데 피부가 한층 건강해진 느낌이에요 알갱이가 피부에 잘 흡수되는 느낌이 들고 꾸준히 사용하면서 피부가 더 촉촉하고 탄력 있어졌어요 피부 결이 고르고 민감한 부분도 진정된 같아요 자극 부드럽게 스며들어 피부가 편안해지고 매일 사용하면서 확실히 피부 톤도 맑아진 느낌이에요 제품이 피부에 좋은 영향을 주는 같아서 앞으로도 쓸 예정이에요,"에스트라, 제품",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
개째인지 모를 건성 필수 홤절기템 에스트라 좋아여 추천합니다 겨울엔 건성에겐 보습이 아쉬워요 환절기까진 최고,"개째인지, 모를",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
쓰던 크림은 유분이 많고 겨울 되면 속건조가 느껴져서 바꿔서 사용중인데 두 통째 사용했는데 과한 유분도 올라오지 않고 날이 건조해져도 속건조가 느껴지지 않아요 가격이 비싼 빼고는 다 만족입니다,"쓰던, 크림은",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
좋아ㅆ어요 보습이 필요했능데 잘 수분충전 되었습니다,"좋아ㅆ어요, 보습이",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
보습감 무난하고 건조하지않아서 겨울에 잘 사용할것같은 크림,"보습감, 무난하고",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
쓰던 거 다 쓰기 전에 쟁여두려고 샀어요 아토베리어는 없으면 불안한 템이에요,"쓰던, 쓰기",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
냄새도 안 나고 건성 피부인데 이걸로 보습이랑 수분감에 만족해서 이걸로 자리 잡았어요,"냄새도, 나고",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
제피부는 아토배리어 애스트라 크림 쓰기전과 후로 나뉘어집니다 강츄ㅠ츄츛,"제피부는, 아토배리어",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
짜면 되게 꾸덕하고 무겁게 발릴 같은데 은근 유분감은 적고 수분감 위주라서 끈적거리지 않아요 보습감은 오래 가서 아침까지 건조하지 않아서 좋네요오,"짜면, 되게",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
피부가 건조해서 고민하다가 에스트라크림이 좋다고해서 구매했습니다 사용전인데 한달 사용해보고 자세한 리뷰올리겠습니다,"피부가, 건조해서",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
에스트라 아토베리어 리페어크림이 몇년 전부터 유명한 장벽크림이라 제품이길래 궁금해서 구입해봤네요 입소문대로 저의 수부건성 피부를 충족시켜줄 수 있는 크림으로 결론ㅋㅋ 재구매 의사 있습니다,"에스트라, 아토베리어",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
에스트라 좋아서 꾸준히 구매합니다 가족들이 많아서 줄어드네요,"에스트라, 좋아서",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
에스테라 요즘 좋아하는 수분라인이에요 순하고 촉촉함도 오래가요,"에스테라, 요즘",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
겨울에 없으면 안 됩니다 여름에는 밀리는데 겨울에는 가벼우면서 보습은 잘 돼서 아침에는 꼭 크림으로 발라요,"겨울에, 없으면",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
한 유툽에서 소개해서 구매햇어요 저는 스쿠알란 성분 들어간 크림 찾다가 이걸 알게되었어요 장벽이 잘무너져서 오일리한거 못쓰고 바로바로 흡수되는거 촉촉한거 원해서 잘쓰고 있어요 발림성은 부드러워요 하얀 알갱이들이 바로바로 스며들정도로 부드럽네요 다음엔 로션사서 바디에 써보려고요 건조하네요,"유툽에서, 소개해서",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
좋아요 보습이 아주 잘 됩니다 크림만 발라도 기초 끝낼 수 있어요 추천합니다,"좋아요, 보습이",에스트라 아토베리어365 크림,"복합성, 건성, 지성","주름, 미백, 보습, 진정"
피부가 건조하다는 소리를 듣고 친구의 추천을 듣고 패기있게 할인기간 고민없이 사버린 수부지인 전형적 지성피부인인데 이틀 밤에 써보고 엄마드럈숩미장 지성인들은 다들 고민없이 지나가세요 저는 지성인인데 수부지이니까 거울에 건조함을 밤으로 발라서채워줄까 하는 잠깐의 생각으로 돈을 버려버렸습니다 이거 추천해준 친규는 건성 피부였고 확실히 밤 타입이라서 건성이신분들이 사용하기에는 좋을거같아요 지성인인분들이 이거 잘 못사용하면 트러블 우다다 날수있는 주의가 있으니 꼭 샘플이나 테스트를 잘 해보고 사야겠어요 건성이신 분들이라면 자기전에 잘 듬뿓 바르고 자면 맨질맨질 피부 보습에 도움줄거같아서 추천할만 한 제품인거같아요 워낙 유명한 브랜드에 익히 알고있기에 ㅎ,"피부가, 건조하다는",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
지인 추천템 엄마께서 사용하고 계세요 먼저 제품을 저한테 사달라고 해주신 경로가 피부가 좋으신 지인분께서 제품을 추천해주셨다고 해요 저도 제품을 로 들어서 알고있었거든요 이참에 저도 써보고 싶어서 구매하게 되었어요 꾸덕한 제형 저는 이거 발라보고 나서 놀랐어요 제형이 꽤나 무겁고 꾸덕 하더라구요 바르자마자 겨울템이다라는 생각이 들었습니다 발라봤을때 촉촉하고 보습막이 채워지는 느낌이 들었어요 지성보다는 건성분들께 더 잘맞을거 같았어요 저는 손에만 발라봤어요 손에 발라보고 나서 얼굴에는 망설여졌어요 진정 보습템 엄마는 진정이 필요할때 제품을 사용하고 계시더라구요 피부가 붉게 올라왔을때 제품을 사용하고 주무시더라구용 다음날 되면 피부가 좋아졌다고 기뻐하세요 지금 겨울에 제품만 사용하고 계시는데 이것만 발라도 아무말 안 하시는거 보면 보습에도 만족하시는 거 같아요 겨울엔 이거 제품 겨울에 아주 히트치는걸로 알고있는데 맞나용 꾸덕하고 무거운 점성있는 제형이 겨울에 알맞는거 같더라구요 저도 이거 손에 발라봤을때 느꼈지만 촉촉하고 크림같이 깊게 얼굴에 스며들어요 진정과 보습이 한번에 되구요 겨울에 크림 뭐사지 싶으시면 이거 추천드려요 이거 하나로 케어해보시는것도 좋을거 같아요 제가 제형이 꾸덕하고 무겁다 이랬는데 아마도 저는 바르는 방법을 잘 몰라서 그런거 같아용 찾아보니까 손에 덜어서 잘 펴바르는 사용방법이 있던걸로 알고있어용 제품 워낙 유명하니까 혹시나 구매하실 분들은 사용하는 방법이나 그런거 찾아보시는걸 추천드려용 올영에 가서 트라이 해보시는것두 추천해용 나에게는 저는 무거운 제형 별로 선호하지는 않아서 제품 사용 안하고 있어요 복합성인 엄마는 매일 사용하는걸루 알고 있어용 저는 지성 건성이나 복합성 피부에 추천드려용 가격이 나가지만 가격이 밤 크림에 부담스럽긴해요 가격인 이유가 있다구 생각합니당 사용하려고 구매했으면 아까웠을거 같습니다 ㅎㅎ중간에 사용중단했을거 같은 ㅎㅎㅎ 도움이 되셨다면 도움이 돼요를 눌러주세요 오늘도 좋은 하루 보내세요 긴 글 읽어주셔서 감사합니다,"지인, 추천템",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
겨울에는 인생템인 제품입니다 겨울 외에는 사실 무거워서 안쓰게 되구요 겨울에는 겉뿐 아니라 속건조도 심한데 얘를 쓰면 다음날 확실히 달라요 바를때 약간의 백탁현상은 있지만 심하진 않아서 잘 문질러 주면 되구요 그렇다고 흡수율이 떨어진다거나 끈적임이 심하지 않아서 좋아요,"겨울에는, 인생템인",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
후기가 극과극이어서 작은 용량을 샀음에도 돈이 아까운 후회템 수부지극민감성좁쌀 모낭염 잘 생김 피부관리실에서 압출받고 역대급 모낭염 파티여서 유명한 재생크림 샀는데 안 맞아요ㅠ 자극받은 부위만 극소량으로 톡톡 두드려서 발랐는데 딱히 효과는 없고 폼클만으로도 잘 안 씻겨서 못 쓰고 있어요 극민감성이라 아침에는 물세안 가벼운 폼클만 쓰는데 안 닦여요 아침에 바르기에는 넘 기름져서 슈레기템됐어용 클렌징만 잘 되면 꾸준히 써보고 싶은데ㅠㅠ,"후기가, 극과극이어서",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
한달 사용했는데 비싼 돈 주고 샀는데 뭐가 좋은지 잘 모르겠어요 딱히 재생이나 진정이 된다는 느낌도 없고 그렇다고 보습이 되는 것도 아닙니다 부딪히는 성분이 있을지도 모르고 판테놀의 효과를 정확히 받고 싶어서 세안 후 이것만 덧발랐는데 건조해요 무기자차 선크림처럼 발리기 건조합니다 제드 피겔 에라 세콜지 라인으로 갈아타야 할 같아요ㅜㅜ 한참 더 발라봐야 하는걸까,"한달, 사용했는데",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
사람들 거의모두가 좋다하는덴 이유가있구나 깨달은 제품입니다 어느날 재생크림으로 유명한 이제품을 샘플로 써봤는데 너무좋아서 냅다구매했습니다 저는 자고일어나면 존에 기름기가 싹 올라오는 수부지 피부인데요 이걸 밤에 듬뿍바르고 자면 아침에 기름기가 안올라와요 뭐때문인진 모르겠지만 너무신기해요 발림성은 살짝 뻑뻑하고 허옇게 뜨는느낌이에요 문질러줘야 흡수가돼요 양조절을해야 그나마 허연기가 없는느낌 화장전엔 비추에요 번들거려요 먼가 단점만 싹 늘어놓은느낌인데 저는 밤에만 바르려고 산거라 낮에도바를거면 다른거사세용,"사람들, 거의모두가",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
마법같은 아이템 가격이 비싸도 항상 여분까지 해서 쟁여두는 템이에요 올영세일기간에 2만원 후반대로 내려올때가 찬스니까 사놓으세요 선크림같은 백탁있는 제형이라 스킨케어 마지막 단계에 사용해줍니다 평소루틴대로 한 다음 마지막에 코팅해주듯이 바르고 자고 일어나면 피부가 재생되어있어요 원리는 모르겠지만 효과가 너무좋아서 5년째 데일리로 쓰고있어요 아주 습한 여름 제외 내성도 없고 뭐 나는것도 없고 마법의 크림 세라마이드 라인과 궁합이 좋습니다 민감성피부장벽 무너지신분들은 특히추천이에요,"마법같은, 아이템",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
피부 각질 이르고 따갑고 예민할때 무조건 써요 제형이 되직한데 발림은 가벼워요 건조함도 없고 피부를 보호해주는 느낌이라 나이트스킨케어 필수템이에요,"피부, 각질",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
피부타입은 건성이구요 평소 수분크림과 보습제로 간단하게 기초케어 있어요 에스테틱 다녀왔는데 원장님이 피부가 목말랐다며재생크림 추천해주신게 이제품이네요 구매했구요 성분도 좋고 순해서 인생시카 크림으로 불릴만하구요 올영 세일해서 착한 가격에 토너와 시카밤 구성 더해져서 넘 좋아요,"피부타입은, 건성이구요",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
날씨탓인지 갑자기 뒤집어져서 예전에 잘 썼던 기억에 오랜만에 재구매했어요 피부타입에는 날 추울 때만 바를 수 있는 제형이라 일부러 작은 용량으로 샀습니다 뭔가 예전이랑 향이 바뀐 같아요 갑자기 한방 약초 냄새가 나는데 정상인가요,"날씨탓인지, 갑자기",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
환절기라서 피부 뒤집어지고 요철 대박이라서 스트레스 받아가지고 사봤는데 피부과에서 사용하는 재생크림이라고 해서 써보니 좋네요 건조함도 느껴지지 않고 요철이 진정 되는 같아 좋습니다 전 저녁에 전에 발라줍니다,"환절기라서, 피부",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
피부가 얇고 민감해서 건조함을 쉽게 느껴요 요즘 같은 차가운 바람에 노출되면 피부가 붉어지면서 장벽도 무너져서 피부 장벽을 위한 크림을 구매했어요 재생력이 상당히 자기전에 듬북 올려두고 자면 홍조나 트러블이 진정돼서 팩처럼 발라주고 있어요 100100 기획세트일때가 더 좋았던 거 같아요 200를 한번에 구매하니까 나눠서 사용하지도 못하고 토출구가 좁고 불편해요,"피부가, 얇고",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
구입하고 구입하고 몇번째 재구매인지 셀 수가 없는 라로슈포제 시카플라스트 밤5 제품은 가족 온가족템입니다 아들램 여드름 피부에 좋다해서 젤을 사용하다가 올영에서 밤 제품을 판매하길래 구입하게 되었었는데요 자전거를 타다보니 피부가 트기도 자극을 받아 따갑고 알러지처럼 올라와서 발라주니 진정에 탁월한 효과가 있더라구요 사용횟수와 사용량이 많다보니 구입횟수도 금방 금방 늘어나게 돼서 쟁여두려고 이번에 더 구입해둡니다 효과 저도 하루종일 피부가 지쳤을 때나 메이크업을 진하게 해서 가려움증이 생길 때 뾰루지가 생길 기미가 보일 때등 잠자기전 바르고 자면 다음날 눈에 띄게 진정이 되는 것을 확인할 수 있습니다 제형 제형은 흰색에 약간은 꾸덕한 느낌이 있는데다 바르면 희게 되기 잘 펴바르는게 좋습니다 아침화장시에는 잘 스며들도록 발라야 합니다저는 주로 밤에만 사용하는 편입니다 피부에 보습막이 생기는 느낌이라 저는 좋습니다,"구입하고, 구입하고",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
피부타입은 트러블지성입니다 피부가 민감성이라 장벽이 자주무너지는데 그럴때 저녁에 세안후 토너로 피부결정리만 해준뒤 바르면 진정이 빨라서 만족합니다 낮에바르기엔 지성타입에겐 너무무거워서 부담스럽습니다 장벽 무너졌을때 진정효과는 탁월합니다,"피부타입은, 트러블지성입니다",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
되직하면 어쩌지 고민만하다가 올영세일에 2개 구매했어요 수분감 가득한 무향의 크림 제형이라 발림성도 좋네요,"되직하면, 어쩌지",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
올영 직원이 피부 타입 듣고 추천해준 템임 수부지인데 유분 걱정이 되긴 함 사용해보고 한달리뷰때 변화 작성 하겟움,"올영, 직원이",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
친구가 쓰던건데 생일 선물로 사줬습니다 좋아하네여 저도 써보려고요,"친구가, 쓰던건데",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
겨울에 사용하기 좋은 제품 같아요 피부 손상에 효과있는 같아서 구매했습니다,"겨울에, 사용하기",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
피부가 예민해질때면 이거만한게없다 진짜진짜 딴거 다 써봤는데 이거가짱이다,"피부가, 예민해질때면",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
맨날 쓰는제품 건성이라 촉촉하고 조아요 대신 가격이 쎔 라로슈포제없이 못사랑,"맨날, 쓰는제품",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
맨날 쓰는제품 건성이라 촉촉하고 조아요 대신 가격이 쎔 라로슈포제없이 못사랑,"맨날, 쓰는제품",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
이번에 처음 써보는데 좋아요 겨울되면 피부가 건조해서 다 찢어지는데이건 보습력도 높네요,"이번에, 처음",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
확실히 트러블 부위에 이거 바르고 자면 진정되는 게 느껴짐 더 꾸준히 쓰면 피부장벽 강화되지 않을까 기대중 뒤집어진 피부 회복될 때까지는 써볼 예정임 내 피부는 유분기 트러블 생기는 게 아니라 건조해서 생긴다는 걸 늦게 깨달았음 건조하면 트러블 나는 분들께 추천합니다,"확실히, 트러블",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
날이 추워 그런지 피부가 울긋불긋 난리길래 구매했어요 피부 진정에 최고 자극도 없음,"날이, 추워",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
피부 장벽이 좋아지는 크림 통째 쓰고 있습니다 이거 바르도 푹 자면 다음날 피부 컨디션 최고,"피부, 장벽이",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
100 기준 2만원대일때 무조건 사세요 200미리 출시 된 이후로 100미리는 세일을 잘 안해서가격 떨어질때마다 쟁여둡니다 피부가 예민해서 외부자극에 의한 트러블이 잘 나는데 그럴때마다 자기전에 이거 듬뿍 바르고 자면 다음날 마법같이 진정되어있어요 유분100느낌이라 습한 여름에는 답답해서 사용하기 어려웠고 환절기부터 겨울까진 매일매일 사용중이에요 내성같은것도 없어요 굿,"100, 기준",라로슈포제 시카플라스트 밤 B5+,"건성, 복합성, 지성","보습, 진정, 재생"
